game_id,venue,venue_time_zone_tz
2011020688,Wells Fargo Center,EDT
2011021004,Scottrade Center,CDT
2011020894,Scotiabank Saddledome,MDT
2011020044,Xcel Energy Center,CDT
2011020843,Xcel Energy Center,CDT
2010020927,Air Canada Centre,EDT
2011021200,Scottrade Center,CDT
2011020116,Nationwide Arena,EDT
2010020178,Staples Center,PDT
2011020419,MTS Centre,CDT
2011020942,Tampa Bay Times Forum,EDT
2011021112,Verizon Center,EDT
2010021158,Rogers Arena,PDT
2010020577,Bridgestone Arena,CDT
2011020596,United Center,CDT
2010020040,United Center,CDT
2011020865,Wells Fargo Center,EDT
2010020790,Bridgestone Arena,CDT
2011020618,Nassau Coliseum,EDT
2010020456,BankAtlantic Center,EDT
2010020230,BankAtlantic Center,EDT
2010020726,St. Pete Times Forum,EDT
2011020738,Wells Fargo Center,EDT
2011020105,BankAtlantic Center,EDT
2011020460,HP Pavilion at San Jose,PDT
2010020413,Air Canada Centre,EDT
2010020354,Bridgestone Arena,CDT
2011020021,HP Pavilion at San Jose,PDT
2011020612,United Center,CDT
2010020279,Pepsi Center,MDT
2011020336,Staples Center,PDT
2011020754,TD Garden,EDT
2011020946,American Airlines Center,CDT
2011020663,Rogers Arena,PDT
2010020430,Verizon Center,EDT
2010021108,Pepsi Center,MDT
2010020624,Prudential Center,EDT
2010020162,Xcel Energy Center,CDT
2010020785,HSBC Arena,EDT
2010020316,Bridgestone Arena,CDT
2010021022,Pepsi Center,MDT
2010020519,Scotiabank Place,EDT
2011020110,Wells Fargo Center,EDT
2011020574,First Niagara Center,EDT
2011020096,Rogers Arena,PDT
2010020403,BankAtlantic Center,EDT
2011020461,Prudential Center,EDT
2011020860,First Niagara Center,EDT
2011020978,Scotiabank Saddledome,MDT
2011020098,Centre Bell,EDT
2011020555,United Center,CDT
2011020104,St. Pete Times Forum,EDT
2011020638,MTS Centre,CDT
2010020661,Air Canada Centre,EDT
2011020838,First Niagara Center,EDT
2010020488,TD Garden,EDT
2010020622,Staples Center,PDT
2010020329,HSBC Arena,EDT
2011020179,First Niagara Center,EDT
2010021163,Jobing.com Arena,MST
2010020788,RBC Center,EDT
2011020223,Madison Square Garden,EDT
2010020097,Rogers Arena,PDT
2010020360,Nationwide Arena,EDT
2010020512,Nationwide Arena,EDT
2010020680,Centre Bell,EDT
2010020041,Honda Center,PDT
2010020452,Verizon Center,EDT
2010020744,Philips Arena,EDT
2011020899,Air Canada Centre,EDT
2010020657,Philips Arena,EDT
2011020961,Tampa Bay Times Forum,EDT
2010020892,Scottrade Center,CDT
2011020687,Madison Square Garden,EDT
2011020197,Madison Square Garden,EDT
2010020789,Nationwide Arena,EDT
2010020271,Wells Fargo Center,EDT
2010020388,Jobing.com Arena,MST
2011020475,Jobing.com Arena,MST
2010020423,Rexall Place,MDT
2010021222,Scottrade Center,CDT
2011021088,Air Canada Centre,EDT
2011020666,Scotiabank Place,EDT
2011020609,Scotiabank Saddledome,MDT
2010021025,Prudential Center,EDT
2010020344,Staples Center,PDT
2010020984,Madison Square Garden,EDT
2011020940,RBC Center,EDT
2010020596,Honda Center,PDT
2010020988,Honda Center,PDT
2010020936,United Center,CDT
2011020750,Air Canada Centre,EDT
2010020220,RBC Center,EDT
2010020733,Staples Center,PDT
2011020948,Rexall Place,MDT
2011020821,First Niagara Center,EDT
2011020112,MTS Centre,CDT
2010020232,Honda Center,PDT
2011020061,Rexall Place,MDT
2011020625,United Center,CDT
2010020173,Wells Fargo Center,EDT
2010020714,Pepsi Center,MDT
2011020806,Nationwide Arena,EDT
2010020697,Air Canada Centre,EDT
2011020457,Bridgestone Arena,CDT
2011020491,BankAtlantic Center,EDT
2011020219,Jobing.com Arena,MST
2010020729,RBC Center,EDT
2010020635,Madison Square Garden,EDT
2011021041,BankAtlantic Center,EDT
2010020765,CONSOL Energy Center,EDT
2010020483,Rogers Arena,PDT
2010021186,CONSOL Energy Center,EDT
2011020101,CONSOL Energy Center,EDT
2010020751,Air Canada Centre,EDT
2011020002,Air Canada Centre,EDT
2011021170,Wells Fargo Center,EDT
2010020416,Scottrade Center,CDT
2011020488,CONSOL Energy Center,EDT
2010020256,American Airlines Center,CDT
2010020737,Nationwide Arena,EDT
2011020525,United Center,CDT
2010020301,Wells Fargo Center,EDT
2010020610,Rogers Arena,PDT
2009020253,TD Garden,EDT
2011021042,Xcel Energy Center,CDT
2010021128,CONSOL Energy Center,EDT
2010020402,Centre Bell,EDT
2010020640,American Airlines Center,CDT
2010020042,Wells Fargo Center,EDT
2011021202,Nassau Coliseum,EDT
2011020797,First Niagara Center,EDT
2011020014,Nassau Coliseum,EDT
2011021148,MTS Centre,CDT
2011021017,Scotiabank Place,EDT
2010020133,Bridgestone Arena,CDT
2010020654,Verizon Center,EDT
2011020056,BankAtlantic Center,EDT
2011020715,Honda Center,PDT
2010020885,HP Pavilion at San Jose,PDT
2011020742,Tampa Bay Times Forum,EDT
2010021104,Madison Square Garden,EDT
2011020747,Rogers Arena,PDT
2011020163,Joe Louis Arena,EDT
2010020264,Xcel Energy Center,CDT
2010020001,Air Canada Centre,EDT
2011020997,CONSOL Energy Center,EDT
2011021049,Rexall Place,MDT
2010021116,TD Garden,EDT
2011020214,TD Garden,EDT
2011020262,Wells Fargo Center,EDT
2010021125,United Center,CDT
2011020393,Nassau Coliseum,EDT
2011020441,Verizon Center,EDT
2011020543,CONSOL Energy Center,EDT
2011020819,Wells Fargo Center,EDT
2010020531,Nationwide Arena,EDT
2010020814,Rexall Place,MDT
2010020777,CONSOL Energy Center,EDT
2010020476,RBC Center,EDT
2011020847,Centre Bell,EDT
2010020676,Honda Center,PDT
2010020549,American Airlines Center,CDT
2010020906,Scotiabank Saddledome,MDT
2010021199,Honda Center,PDT
2011020533,BankAtlantic Center,EDT
2010020146,Wells Fargo Center,EDT
2011020171,Nationwide Arena,EDT
2010020499,American Airlines Center,CDT
2010021176,RBC Center,EDT
2011020468,Centre Bell,EDT
2011020394,Centre Bell,EDT
2010020242,HP Pavilion at San Jose,PDT
2011020501,Madison Square Garden,EDT
2011020851,Madison Square Garden,EDT
2011020827,Nassau Coliseum,EDT
2010021200,Staples Center,PDT
2011021181,Nassau Coliseum,EDT
2011020963,Rexall Place,MDT
2011020852,Wells Fargo Center,EDT
2011020004,RBC Center,EDT
2011020917,Staples Center,PDT
2010021173,Rogers Arena,PDT
2010020719,Scottrade Center,CDT
2010020750,Staples Center,PDT
2010021046,Scotiabank Place,EDT
2011020970,Pepsi Center,MDT
2011020433,Madison Square Garden,EDT
2011020085,BankAtlantic Center,EDT
2010021145,HSBC Arena,EDT
2010020883,Bridgestone Arena,CDT
2010020982,HP Pavilion at San Jose,PDT
2011020312,HP Pavilion at San Jose,PDT
2011021038,Madison Square Garden,EDT
2010021105,Wells Fargo Center,EDT
2010020262,Philips Arena,EDT
2010021005,St. Pete Times Forum,EDT
2010021207,HSBC Arena,EDT
2011020124,Rogers Arena,PDT
2010020972,Honda Center,PDT
2010021161,Nationwide Arena,EDT
2011020019,Scotiabank Saddledome,MDT
2010020161,Nationwide Arena,EDT
2011020713,Wells Fargo Center,EDT
2011021219,CONSOL Energy Center,EDT
2011021085,Joe Louis Arena,EDT
2009021012,Nationwide Arena,EDT
2009020338,Centre Bell,EDT
2009020527,Pepsi Center,MDT
2009021034,Scottrade Center,CDT
2009020690,BankAtlantic Center,EDT
2009020336,Rexall Place,MDT
2009020385,Philips Arena,EDT
2009020636,Rexall Place,MDT
2009020122,Scotiabank Place,EDT
2009020046,HP Pavilion at San Jose,PDT
2009020662,Air Canada Centre,EDT
2009021018,Nassau Coliseum,EDT
2009021015,Madison Square Garden,EDT
2009020994,Nationwide Arena,EDT
2009020081,RBC Center,EDT
2009020264,Nationwide Arena,EDT
2009020890,Honda Center,PDT
2009020517,Wachovia Center,EDT
2009020167,St. Pete Times Forum,EDT
2009020515,United Center,CDT
2009020304,American Airlines Center,CDT
2009020307,Verizon Center,EDT
2009020309,Joe Louis Arena,EDT
2009020595,Pengrowth Saddledome,MDT
2009020244,Scotiabank Place,EDT
2009020580,St. Pete Times Forum,EDT
2009020577,Verizon Center,EDT
2009020534,RBC Center,EDT
2009020216,Rexall Place,MDT
2009020316,Scotiabank Place,EDT
2009020096,Prudential Center,EDT
2009020724,Nassau Coliseum,EDT
2009020598,BankAtlantic Center,EDT
2009021103,Centre Bell,EDT
2009021133,Air Canada Centre,EDT
2009021163,Honda Center,PDT
2009020282,United Center,CDT
2009021097,Prudential Center,EDT
2009020390,Centre Bell,EDT
2009020605,Xcel Energy Center,CDT
2009020078,American Airlines Center,CDT
2009020686,Scottrade Center,CDT
2009021100,RBC Center,EDT
2009020964,HP Pavilion at San Jose,PDT
2009020853,BankAtlantic Center,EDT
2009020639,HSBC Arena,EDT
2009021053,Nationwide Arena,EDT
2009020661,HSBC Arena,EDT
2009020116,United Center,CDT
2009020110,Centre Bell,EDT
2009020367,Prudential Center,EDT
2009021193,Madison Square Garden,EDT
2009020523,Nassau Coliseum,EDT
2009021092,HSBC Arena,EDT
2009020770,General Motors Place,PDT
2009020109,Mellon Arena,EDT
2009020073,HSBC Arena,EDT
2009020666,Philips Arena,EDT
2009020179,HP Pavilion at San Jose,PDT
2009020704,HP Pavilion at San Jose,PDT
2009021229,BankAtlantic Center,EDT
2009020442,HSBC Arena,EDT
2009020514,Scottrade Center,CDT
2009020565,Xcel Energy Center,CDT
2009020974,Verizon Center,EDT
2009020576,Prudential Center,EDT
2009020547,Madison Square Garden,EDT
2009020042,Scottrade Center,CDT
2009020984,Honda Center,PDT
2009020922,Pepsi Center,MDT
2009020962,Pepsi Center,MDT
2009020370,Centre Bell,EDT
2009020399,Wachovia Center,EDT
2009021230,Honda Center,PDT
2009021013,General Motors Place,PDT
2009020433,St. Pete Times Forum,EDT
2009020452,TD Garden,EDT
2009020339,Prudential Center,EDT
2009020982,Pepsi Center,MDT
2009021091,Verizon Center,EDT
2009020236,Honda Center,PDT
2009020438,Wachovia Center,EDT
2009020465,HP Pavilion at San Jose,PDT
2009020488,Mellon Arena,EDT
2009020975,Staples Center,PDT
2009020058,United Center,CDT
2009020456,General Motors Place,PDT
2009020728,BankAtlantic Center,EDT
2009020063,General Motors Place,PDT
2009020980,Joe Louis Arena,EDT
2009020388,Joe Louis Arena,EDT
2009020524,RBC Center,EDT
2009020335,Pepsi Center,MDT
2009021122,Verizon Center,EDT
2009021157,Prudential Center,EDT
2009020772,Wachovia Center,EDT
2009020268,Air Canada Centre,EDT
2009021019,Philips Arena,EDT
2009020350,Rexall Place,MDT
2009020176,United Center,CDT
2009021000,Prudential Center,EDT
2009020135,General Motors Place,PDT
2009020352,HP Pavilion at San Jose,PDT
2009021028,Madison Square Garden,EDT
2009021149,TD Garden,EDT
2009020944,RBC Center,EDT
2009020902,Scottrade Center,CDT
2009020343,Mellon Arena,EDT
2009020262,Verizon Center,EDT
2009020678,General Motors Place,PDT
2009020509,Rexall Place,MDT
2009021207,Madison Square Garden,EDT
2009020993,RBC Center,EDT
2009020932,American Airlines Center,CDT
2009020665,Wachovia Center,EDT
2009020287,BankAtlantic Center,EDT
2009020553,Joe Louis Arena,EDT
2009020159,Mellon Arena,EDT
2009020897,Staples Center,PDT
2009021006,Wachovia Center,EDT
2009020681,Nassau Coliseum,EDT
2009021173,Jobing.com Arena,MST
2009020091,Pengrowth Saddledome,MDT
2009020344,BankAtlantic Center,EDT
2009020054,Joe Louis Arena,EDT
2009020814,Jobing.com Arena,MST
2009021088,Pengrowth Saddledome,MDT
2009020233,Nationwide Arena,EDT
2009021062,BankAtlantic Center,EDT
2009020182,Scotiabank Place,EDT
2009020185,Nassau Coliseum,EDT
2009021010,RBC Center,EDT
2009020432,Mellon Arena,EDT
2009020088,HSBC Arena,EDT
2009021202,BankAtlantic Center,EDT
2009021057,Mellon Arena,EDT
2009020020,Globe Arena,CDT
2009020644,HP Pavilion at San Jose,PDT
2009021199,RBC Center,EDT
2009020988,United Center,CDT
2009020833,Pepsi Center,MDT
2009020828,Air Canada Centre,EDT
2009020455,Sommet Center,CDT
2009020869,Centre Bell,EDT
2009020753,Pengrowth Saddledome,MDT
2009020466,Air Canada Centre,EDT
2009020478,United Center,CDT
2009020928,Scotiabank Place,EDT
2009020329,Air Canada Centre,EDT
2009020398,HSBC Arena,EDT
2009020615,Nassau Coliseum,EDT
2009020937,Joe Louis Arena,EDT
2009020008,Globe Arena,EDT
2009020757,Prudential Center,EDT
2009020795,RBC Center,EDT
2009020589,Honda Center,PDT
2009021008,Centre Bell,EDT
2009020626,United Center,CDT
2009020865,Scottrade Center,CDT
2009021118,Bridgestone Arena,CDT
2009020232,Verizon Center,EDT
2009021115,Scotiabank Place,EDT
2009021022,United Center,CDT
2009020139,Xcel Energy Center,CDT
2009020069,St. Pete Times Forum,EDT
2009021007,Air Canada Centre,EDT
2009020308,HSBC Arena,EDT
2009020225,Staples Center,PDT
2009020812,Scottrade Center,CDT
2009020381,General Motors Place,PDT
2009020574,United Center,CDT
2009021039,Prudential Center,EDT
2009020144,Honda Center,PDT
2009020158,Nationwide Arena,EDT
2009020320,Scottrade Center,CDT
2009020670,General Motors Place,PDT
2009020486,Joe Louis Arena,EDT
2009020959,BankAtlantic Center,EDT
2009020838,Pengrowth Saddledome,MDT
2009021041,Honda Center,PDT
2009020529,United Center,CDT
2009020146,Staples Center,PDT
2009021024,General Motors Place,PDT
2009020855,TD Garden,EDT
2009020409,Prudential Center,EDT
2009020898,Prudential Center,EDT
2009020566,Jobing.com Arena,MST
2009020630,Prudential Center,EDT
2009020951,Joe Louis Arena,EDT
2009020720,Joe Louis Arena,EDT
2009020776,Pengrowth Saddledome,MDT
2009020295,Joe Louis Arena,EDT
2009020026,Air Canada Centre,EDT
2009020098,Verizon Center,EDT
2009020175,Xcel Energy Center,CDT
2009021084,St. Pete Times Forum,EDT
2009020936,BankAtlantic Center,EDT
2009020791,American Airlines Center,CDT
2009021048,BankAtlantic Center,EDT
2009020267,United Center,CDT
2009020501,General Motors Place,PDT
2009021025,Prudential Center,EDT
2009020877,Nassau Coliseum,EDT
2009020541,Jobing.com Arena,MST
2009020510,HP Pavilion at San Jose,PDT
2009020845,St. Pete Times Forum,EDT
2009020419,Wachovia Center,EDT
2009020886,Centre Bell,EDT
2009020850,Prudential Center,EDT
2009020771,HP Pavilion at San Jose,PDT
2009020032,Staples Center,PDT
2009020181,Wachovia Center,EDT
2009020736,Philips Arena,EDT
2009020602,Jobing.com Arena,MST
2009020080,Verizon Center,EDT
2009021079,Staples Center,PDT
2009020860,Nassau Coliseum,EDT
2009020987,Verizon Center,EDT
2009020920,Nationwide Arena,EDT
2009020733,Madison Square Garden,EDT
2009020038,Wachovia Center,EDT
2009020627,Madison Square Garden,EDT
2009020622,HP Pavilion at San Jose,PDT
2009020481,Air Canada Centre,EDT
2009020781,Nationwide Arena,EDT
2009020968,Philips Arena,EDT
2009020871,Air Canada Centre,EDT
2009020671,Staples Center,PDT
2009020323,Jobing.com Arena,MST
2009020445,Nationwide Arena,EDT
2009020240,United Center,CDT
2009021059,Air Canada Centre,EDT
2009020659,Pengrowth Saddledome,MDT
2009020429,HSBC Arena,EDT
2009020758,Pepsi Center,MDT
2009020461,Joe Louis Arena,EDT
2009020075,Air Canada Centre,EDT
2009020356,Wachovia Center,EDT
2009021165,Nassau Coliseum,EDT
2009020596,Rexall Place,MDT
2009020895,Joe Louis Arena,EDT
2009020550,RBC Center,EDT
2009020711,HP Pavilion at San Jose,PDT
2009020536,Scotiabank Place,EDT
2009020436,Jobing.com Arena,MST
2009020074,Nationwide Arena,EDT
2009020990,Air Canada Centre,EDT
2009020989,Jobing.com Arena,MST
2009020857,Staples Center,PDT
2009020115,Xcel Energy Center,CDT
2009020393,HP Pavilion at San Jose,PDT
2009020851,Verizon Center,EDT
2009021109,Rexall Place,MDT
2009020198,Joe Louis Arena,EDT
2009020164,HP Pavilion at San Jose,PDT
2009020709,Pepsi Center,MDT
2009020347,American Airlines Center,CDT
2009020925,Nassau Coliseum,EDT
2009021065,Jobing.com Arena,MST
2009020817,Mellon Arena,EDT
2009020333,Scottrade Center,CDT
2009021001,Verizon Center,EDT
2009020713,Nassau Coliseum,EDT
2009020231,Wachovia Center,EDT
2009020682,Madison Square Garden,EDT
2009020128,Scottrade Center,CDT
2009020901,Mellon Arena,EDT
2009020261,HP Pavilion at San Jose,PDT
2009021005,Honda Center,PDT
2009020210,Philips Arena,EDT
2009020271,Wachovia Center,EDT
2009020782,Scotiabank Place,EDT
2009020977,Wachovia Center,EDT
2009020483,Madison Square Garden,EDT
2009020039,Verizon Center,EDT
2009020613,St. Pete Times Forum,EDT
2009020652,General Motors Place,PDT
2009020374,Scottrade Center,CDT
2009020721,Madison Square Garden,EDT
2009020533,Wachovia Center,EDT
2009020345,Joe Louis Arena,EDT
2009020588,Jobing.com Arena,MST
2009020788,Verizon Center,EDT
2009020522,Scotiabank Place,EDT
2009020161,Xcel Energy Center,CDT
2009020137,St. Pete Times Forum,EDT
2009020250,RBC Center,EDT
2009020846,Scottrade Center,CDT
2009020573,Mellon Arena,EDT
2009020500,United Center,CDT
2009020560,Verizon Center,EDT
2009020778,Air Canada Centre,EDT
2009020820,BankAtlantic Center,EDT
2009020600,Joe Louis Arena,EDT
2009020425,Jobing.com Arena,MST
2009020756,HP Pavilion at San Jose,PDT
2009020742,Centre Bell,EDT
2009020617,Pengrowth Saddledome,MDT
2009020421,Nationwide Arena,EDT
2009020119,Madison Square Garden,EDT
2009020909,BankAtlantic Center,EDT
2009021228,Nassau Coliseum,EDT
2009020667,Sommet Center,CDT
2009020099,Joe Louis Arena,EDT
2009020885,Nationwide Arena,EDT
2009020664,Scotiabank Place,EDT
2009020229,Scotiabank Place,EDT
2009020255,Wachovia Center,EDT
2009021002,HSBC Arena,EDT
2009021132,Honda Center,PDT
2009021220,Xcel Energy Center,CDT
2009021212,TD Garden,EDT
2009020700,United Center,CDT
2009020403,Mellon Arena,EDT
2009020557,HSBC Arena,EDT
2009021205,Staples Center,PDT
2009021158,Wachovia Center,EDT
2009020371,Philips Arena,EDT
2009020266,Philips Arena,EDT
2009020970,Wachovia Center,EDT
2009020301,Scotiabank Place,EDT
2009020537,Mellon Arena,EDT
2009020413,RBC Center,EDT
2009020366,Jobing.com Arena,MST
2009020394,TD Garden,EDT
2009020696,Centre Bell,EDT
2009020030,Pengrowth Saddledome,MDT
2009020552,St. Pete Times Forum,EDT
2009020769,Xcel Energy Center,CDT
2009021073,Wachovia Center,EDT
2009020513,BankAtlantic Center,EDT
2009020943,Verizon Center,EDT
2009020043,Sommet Center,CDT
2009020723,TD Garden,EDT
2009021153,Scotiabank Place,EDT
2009020407,Staples Center,PDT
2009020544,General Motors Place,PDT
2009021090,Madison Square Garden,EDT
2009020800,HP Pavilion at San Jose,PDT
2009020234,Xcel Energy Center,CDT
2009020051,Scotiabank Place,EDT
2009020735,Verizon Center,EDT
2009020862,Philips Arena,EDT
2009020945,Philips Arena,EDT
2009020041,Joe Louis Arena,EDT
2009020507,Joe Louis Arena,EDT
2009020548,Mellon Arena,EDT
2009021106,HP Pavilion at San Jose,PDT
2009020804,St. Pete Times Forum,EDT
2009020572,Scottrade Center,CDT
2009020908,RBC Center,EDT
2009021171,Nationwide Arena,EDT
2009020710,Staples Center,PDT
2009020463,Pepsi Center,MDT
2009020685,St. Pete Times Forum,EDT
2009020931,Bridgestone Arena,CDT
2009020637,General Motors Place,PDT
2009020775,Madison Square Garden,EDT
2009020209,TD Garden,EDT
2009020872,Wachovia Center,EDT
2009020688,Jobing.com Arena,MST
2009020197,Jobing.com Arena,MST
2009020252,United Center,CDT
2009020143,Pengrowth Saddledome,MDT
2009020892,RBC Center,EDT
2009021188,BankAtlantic Center,EDT
2009020946,Bridgestone Arena,CDT
2009021208,Verizon Center,EDT
2009021030,Philips Arena,EDT
2009020888,Xcel Energy Center,CDT
2009020762,Centre Bell,EDT
2009020213,Scottrade Center,CDT
